iteration,N,M_min,M_max,M_ratio,alpha_true,fit_method,alpha_fit,alpha_uncertainty,convergence_status,timestamp,runtime_ms,r_squared
11,100,0.1,100.0,1000.0,2.35,mle,2.2937102873468356,0.12937102873468356,True,2026-02-03T10:10:45.703240,0.04076957702636719,
11,100,0.1,100.0,1000.0,2.35,ls,2.1022509783250127,0.12389896630730457,True,2026-02-03T10:10:45.703248,0.4298686981201172,0.9795845288332385
12,100,0.1,100.0,1000.0,2.35,mle,2.454014242679402,0.14540142426794017,True,2026-02-03T10:10:45.703666,0.04076957702636719,
12,100,0.1,100.0,1000.0,2.35,ls,2.17307526870939,0.12783482735569088,True,2026-02-03T10:10:45.703674,0.3345012664794922,0.9796588750440136
13,100,0.1,100.0,1000.0,2.35,mle,2.3784303023392193,0.13784303023392191,True,2026-02-03T10:10:45.704084,0.03933906555175781,
13,100,0.1,100.0,1000.0,2.35,ls,2.112800280183418,0.13351625014428511,True,2026-02-03T10:10:45.704100,0.3299713134765625,0.9690412364811536
14,100,0.1,100.0,1000.0,2.35,mle,2.6516230654712336,0.16516230654712336,True,2026-02-03T10:10:45.704518,0.03981590270996094,
14,100,0.1,100.0,1000.0,2.35,ls,1.8709577635650703,0.2122733920756772,True,2026-02-03T10:10:45.704526,0.33402442932128906,0.9283025137124629
15,100,0.1,100.0,1000.0,2.35,mle,2.3234652378787697,0.13234652378787698,True,2026-02-03T10:10:45.704973,0.03886222839355469,
15,100,0.1,100.0,1000.0,2.35,ls,1.8286708644046925,0.13006315499789628,True,2026-02-03T10:10:45.704981,0.3681182861328125,0.9658002575676164
16,100,0.1,100.0,1000.0,2.35,mle,2.4359477925119766,0.14359477925119765,True,2026-02-03T10:10:45.705395,0.0400543212890625,
16,100,0.1,100.0,1000.0,2.35,ls,2.408093287429572,0.19519407598906835,True,2026-02-03T10:10:45.705403,0.3325939178466797,0.956030024517108
17,100,0.1,100.0,1000.0,2.35,mle,2.446791423515573,0.1446791423515573,True,2026-02-03T10:10:45.705809,0.03933906555175781,
17,100,0.1,100.0,1000.0,2.35,ls,1.9943955470681842,0.19978968023412386,True,2026-02-03T10:10:45.705817,0.32639503479003906,0.9343646294117509
18,100,0.1,100.0,1000.0,2.35,mle,2.633188576914371,0.1633188576914371,True,2026-02-03T10:10:45.706224,0.039577484130859375,
18,100,0.1,100.0,1000.0,2.35,ls,2.3283963836148858,0.10917086211116907,True,2026-02-03T10:10:45.706239,0.3268718719482422,0.9869815306831081
19,100,0.1,100.0,1000.0,2.35,mle,2.4498926569106683,0.14498926569106682,True,2026-02-03T10:10:45.706692,0.04029273986816406,
19,100,0.1,100.0,1000.0,2.35,ls,2.225191430903869,0.13077035351444993,True,2026-02-03T10:10:45.706701,0.36907196044921875,0.9763948185052723
20,100,0.1,100.0,1000.0,2.35,mle,2.363561275381131,0.1363561275381131,True,2026-02-03T10:10:45.707151,0.04076957702636719,
20,100,0.1,100.0,1000.0,2.35,ls,2.164623415995819,0.27407677627945787,True,2026-02-03T10:10:45.707160,0.3666877746582031,0.9122504114345096
21,100,0.1,100.0,1000.0,2.35,mle,2.420709847003806,0.14207098470038063,True,2026-02-03T10:10:45.707630,0.04076957702636719,
21,100,0.1,100.0,1000.0,2.35,ls,1.9373121209859203,0.1332346073342798,True,2026-02-03T10:10:45.707638,0.38743019104003906,0.9635417817971558
22,100,0.1,100.0,1000.0,2.35,mle,2.4933566616713936,0.14933566616713936,True,2026-02-03T10:10:45.708048,0.0400543212890625,
22,100,0.1,100.0,1000.0,2.35,ls,2.199568293054968,0.1429778895897741,True,2026-02-03T10:10:45.708056,0.3292560577392578,0.9752747276343011
23,100,0.1,100.0,1000.0,2.35,mle,2.4611432352454568,0.14611432352454568,True,2026-02-03T10:10:45.708465,0.03933906555175781,
23,100,0.1,100.0,1000.0,2.35,ls,2.3876207077800684,0.26984858335726414,True,2026-02-03T10:10:45.708473,0.3287792205810547,0.9288147575270841
24,100,0.1,100.0,1000.0,2.35,mle,2.3231188468571276,0.13231188468571276,True,2026-02-03T10:10:45.708888,0.03933906555175781,
24,100,0.1,100.0,1000.0,2.35,ls,1.8991551076980824,0.1239201141701309,True,2026-02-03T10:10:45.708896,0.3345012664794922,0.963095886654297
25,100,0.1,100.0,1000.0,2.35,mle,2.3755405753719843,0.13755405753719843,True,2026-02-03T10:10:45.709331,0.04649162292480469,
25,100,0.1,100.0,1000.0,2.35,ls,2.46572148985647,0.1754479451008405,True,2026-02-03T10:10:45.709339,0.3380775451660156,0.9705175760648793
26,100,0.1,100.0,1000.0,2.35,mle,2.5682751109973445,0.15682751109973445,True,2026-02-03T10:10:45.709750,0.04076957702636719,
26,100,0.1,100.0,1000.0,2.35,ls,1.9153628298364231,0.1809570277280734,True,2026-02-03T10:10:45.709758,0.3304481506347656,0.9411934457959589
27,100,0.1,100.0,1000.0,2.35,mle,2.6075422053574338,0.16075422053574337,True,2026-02-03T10:10:45.710172,0.040531158447265625,
27,100,0.1,100.0,1000.0,2.35,ls,2.403241172912068,0.16134858579718714,True,2026-02-03T10:10:45.710179,0.33164024353027344,0.9694126169006564
28,100,0.1,100.0,1000.0,2.35,mle,2.432550807488849,0.1432550807488849,True,2026-02-03T10:10:45.710586,0.039577484130859375,
28,100,0.1,100.0,1000.0,2.35,ls,2.0432574855495713,0.12306350470807545,True,2026-02-03T10:10:45.710594,0.3268718719482422,0.9752360372486264
29,100,0.1,100.0,1000.0,2.35,mle,2.3786770127052916,0.13786770127052916,True,2026-02-03T10:10:45.711021,0.03910064697265625,
29,100,0.1,100.0,1000.0,2.35,ls,2.2180241105785927,0.06169702248682514,True,2026-02-03T10:10:45.711029,0.3485679626464844,0.9953790038009884
30,100,0.1,100.0,1000.0,2.35,mle,2.4583172535926012,0.14583172535926012,True,2026-02-03T10:10:45.711486,0.040531158447265625,
30,100,0.1,100.0,1000.0,2.35,ls,1.979624606728883,0.14672712528933315,True,2026-02-03T10:10:45.711494,0.3745555877685547,0.9629689969459584
31,100,0.1,100.0,1000.0,2.35,mle,2.2387135787224546,0.12387135787224546,True,2026-02-03T10:10:45.711950,0.06127357482910156,
31,100,0.1,100.0,1000.0,2.35,ls,2.1153812062630157,0.13805079341702342,True,2026-02-03T10:10:45.711958,0.35262107849121094,0.9750831334946621
32,100,0.1,100.0,1000.0,2.35,mle,2.406658680221887,0.1406658680221887,True,2026-02-03T10:10:45.712475,0.0400543212890625,
32,100,0.1,100.0,1000.0,2.35,ls,2.3782762499604804,0.26628087147666857,True,2026-02-03T10:10:45.712484,0.4355907440185547,0.9410175166903679
33,100,0.1,100.0,1000.0,2.35,mle,2.305871823657375,0.1305871823657375,True,2026-02-03T10:10:45.712926,0.043392181396484375,
33,100,0.1,100.0,1000.0,2.35,ls,1.757827562542692,0.2634507355674146,True,2026-02-03T10:10:45.712934,0.3540515899658203,0.8641300436295812
34,100,0.1,100.0,1000.0,2.35,mle,2.475866656089914,0.1475866656089914,True,2026-02-03T10:10:45.713427,0.04076957702636719,
34,100,0.1,100.0,1000.0,2.35,ls,2.19614714136909,0.08815093390154301,True,2026-02-03T10:10:45.713437,0.4086494445800781,0.9904257636113841
35,100,0.1,100.0,1000.0,2.35,mle,2.555876571060832,0.1555876571060832,True,2026-02-03T10:10:45.713867,0.041484832763671875,
35,100,0.1,100.0,1000.0,2.35,ls,2.17368597377528,0.18487344764332075,True,2026-02-03T10:10:45.713875,0.34499168395996094,0.9584036536491419
36,100,0.1,100.0,1000.0,2.35,mle,2.5789289134030575,0.15789289134030576,True,2026-02-03T10:10:45.714290,0.04100799560546875,
36,100,0.1,100.0,1000.0,2.35,ls,2.332243914028224,0.10709631355822265,True,2026-02-03T10:10:45.714298,0.3314018249511719,0.9875062670786116
37,100,0.1,100.0,1000.0,2.35,mle,2.3541742661116816,0.13541742661116815,True,2026-02-03T10:10:45.714709,0.039577484130859375,
37,100,0.1,100.0,1000.0,2.35,ls,2.0722773186882413,0.17905324721929822,True,2026-02-03T10:10:45.714717,0.33092498779296875,0.9370393783429974
38,100,0.1,100.0,1000.0,2.35,mle,2.2668765782668805,0.12668765782668806,True,2026-02-03T10:10:45.715157,0.04029273986816406,
38,100,0.1,100.0,1000.0,2.35,ls,2.1390862093652974,0.13913360895924456,True,2026-02-03T10:10:45.715167,0.35881996154785156,0.9633207090969528
39,100,0.1,100.0,1000.0,2.35,mle,2.4014116498351026,0.14014116498351026,True,2026-02-03T10:10:45.715678,0.05507469177246094,
39,100,0.1,100.0,1000.0,2.35,ls,1.6960960417284665,0.15909419287653054,True,2026-02-03T10:10:45.715686,0.4127025604248047,0.9419838039579617
40,100,0.1,100.0,1000.0,2.35,mle,2.331002536702607,0.1331002536702607,True,2026-02-03T10:10:45.716134,0.04172325134277344,
40,100,0.1,100.0,1000.0,2.35,ls,2.078307949782305,0.21207820171057604,True,2026-02-03T10:10:45.716142,0.3612041473388672,0.9411964178747675
41,100,0.1,100.0,1000.0,2.35,mle,2.496538732343084,0.1496538732343084,True,2026-02-03T10:10:45.716600,0.040531158447265625,
41,100,0.1,100.0,1000.0,2.35,ls,2.1377360954976967,0.11282960660623646,True,2026-02-03T10:10:45.716610,0.37550926208496094,0.9808729166499556
42,100,0.1,100.0,1000.0,2.35,mle,2.38739055274494,0.13873905527449398,True,2026-02-03T10:10:45.717025,0.04124641418457031,
42,100,0.1,100.0,1000.0,2.35,ls,2.1568202155123513,0.12554589391948157,True,2026-02-03T10:10:45.717033,0.33092498779296875,0.9768316607867128
43,100,0.1,100.0,1000.0,2.35,mle,2.154488922316819,0.11544889223168191,True,2026-02-03T10:10:45.717441,0.038623809814453125,
43,100,0.1,100.0,1000.0,2.35,ls,1.7300582021490494,0.22118319872446338,True,2026-02-03T10:10:45.717449,0.3285408020019531,0.8973322259217582
44,100,0.1,100.0,1000.0,2.35,mle,2.4030973467868777,0.14030973467868776,True,2026-02-03T10:10:45.717854,0.03838539123535156,
44,100,0.1,100.0,1000.0,2.35,ls,2.07496695874956,0.19915493630900974,True,2026-02-03T10:10:45.717862,0.3261566162109375,0.939421526233681
45,100,0.1,100.0,1000.0,2.35,mle,2.2840805634997006,0.12840805634997005,True,2026-02-03T10:10:45.718268,0.039577484130859375,
45,100,0.1,100.0,1000.0,2.35,ls,2.1482629451274207,0.1977630581992739,True,2026-02-03T10:10:45.718276,0.32520294189453125,0.9440003078253802
46,100,0.1,100.0,1000.0,2.35,mle,2.2273362418917166,0.12273362418917166,True,2026-02-03T10:10:45.718683,0.03910064697265625,
46,100,0.1,100.0,1000.0,2.35,ls,2.020087626553995,0.11103506829678059,True,2026-02-03T10:10:45.718692,0.3268718719482422,0.9821955274011644
47,100,0.1,100.0,1000.0,2.35,mle,2.6151921831217333,0.16151921831217333,True,2026-02-03T10:10:45.719180,0.040531158447265625,
47,100,0.1,100.0,1000.0,2.35,ls,2.4498273140370252,0.13412885741119127,True,2026-02-03T10:10:45.719187,0.4062652587890625,0.9794480538737049
48,100,0.1,100.0,1000.0,2.35,mle,2.3744886835067307,0.13744886835067308,True,2026-02-03T10:10:45.719640,0.04076957702636719,
48,100,0.1,100.0,1000.0,2.35,ls,2.2733452568148382,0.08872736037813861,True,2026-02-03T10:10:45.719648,0.37097930908203125,0.9894494288719202
49,100,0.1,100.0,1000.0,2.35,mle,2.3640051163348943,0.13640051163348943,True,2026-02-03T10:10:45.720057,0.03886222839355469,
49,100,0.1,100.0,1000.0,2.35,ls,1.6305687127516335,0.09132018708937802,True,2026-02-03T10:10:45.720064,0.32973289489746094,0.9845592904259736
50,100,0.1,100.0,1000.0,2.35,mle,2.2019955648513267,0.12019955648513267,True,2026-02-03T10:10:45.720470,0.03933906555175781,
50,100,0.1,100.0,1000.0,2.35,ls,1.8447481257475318,0.053990134132410876,True,2026-02-03T10:10:45.720478,0.3266334533691406,0.9940398595134226
51,100,0.1,100.0,1000.0,2.35,mle,2.2467360524601983,0.12467360524601982,True,2026-02-03T10:10:45.720884,0.0400543212890625,
51,100,0.1,100.0,1000.0,2.35,ls,2.198107249832859,0.10482192880892352,True,2026-02-03T10:10:45.720892,0.3256797790527344,0.9843308416595706
52,100,0.1,100.0,1000.0,2.35,mle,2.482558102869148,0.14825581028691479,True,2026-02-03T10:10:45.721299,0.0400543212890625,
52,100,0.1,100.0,1000.0,2.35,ls,2.253272143160595,0.14964124361419828,True,2026-02-03T10:10:45.721307,0.3261566162109375,0.9784239275567038
53,100,0.1,100.0,1000.0,2.35,mle,2.331828674968662,0.1331828674968662,True,2026-02-03T10:10:45.721825,0.038623809814453125,
53,100,0.1,100.0,1000.0,2.35,ls,2.1137566324722123,0.1299046147326713,True,2026-02-03T10:10:45.721834,0.4382133483886719,0.9742424656501215
54,100,0.1,100.0,1000.0,2.35,mle,2.3271677828952186,0.13271677828952186,True,2026-02-03T10:10:45.722254,0.04124641418457031,
54,100,0.1,100.0,1000.0,2.35,ls,1.7246362864204559,0.13195347928654413,True,2026-02-03T10:10:45.722263,0.33664703369140625,0.9552637144794482
55,100,0.1,100.0,1000.0,2.35,mle,2.335911398526461,0.1335911398526461,True,2026-02-03T10:10:45.722671,0.0400543212890625,
55,100,0.1,100.0,1000.0,2.35,ls,2.5324608582707686,0.19108572913596936,True,2026-02-03T10:10:45.722679,0.32711029052734375,0.9669680362522494
56,100,0.1,100.0,1000.0,2.35,mle,2.270451173000265,0.12704511730002652,True,2026-02-03T10:10:45.723157,0.039577484130859375,
56,100,0.1,100.0,1000.0,2.35,ls,1.7241266691313701,0.1799176392419865,True,2026-02-03T10:10:45.723165,0.3974437713623047,0.9198648321393964
57,100,0.1,100.0,1000.0,2.35,mle,2.5030845146574165,0.15030845146574165,True,2026-02-03T10:10:45.723616,0.040531158447265625,
57,100,0.1,100.0,1000.0,2.35,ls,1.982434706546901,0.14440422202166706,True,2026-02-03T10:10:45.723623,0.370025634765625,0.964188541925362
58,100,0.1,100.0,1000.0,2.35,mle,2.2357440230729075,0.12357440230729075,True,2026-02-03T10:10:45.724031,0.03910064697265625,
58,100,0.1,100.0,1000.0,2.35,ls,1.9486912615637904,0.18479079448564625,True,2026-02-03T10:10:45.724039,0.3287792205810547,0.9328888790471519
59,100,0.1,100.0,1000.0,2.35,mle,2.1629843434029645,0.11629843434029645,True,2026-02-03T10:10:45.724450,0.03981590270996094,
59,100,0.1,100.0,1000.0,2.35,ls,1.8491216258090009,0.08049681641870852,True,2026-02-03T10:10:45.724457,0.3314018249511719,0.9832303408676302
60,100,0.1,100.0,1000.0,2.35,mle,2.282755211446315,0.1282755211446315,True,2026-02-03T10:10:45.724865,0.039577484130859375,
60,100,0.1,100.0,1000.0,2.35,ls,2.160394823016721,0.13020264058629605,True,2026-02-03T10:10:45.724873,0.32782554626464844,0.9752048232240652
61,100,0.1,100.0,1000.0,2.35,mle,2.3999839681900967,0.13999839681900966,True,2026-02-03T10:10:45.725284,0.0400543212890625,
61,100,0.1,100.0,1000.0,2.35,ls,2.015504484633798,0.14782083688936237,True,2026-02-03T10:10:45.725291,0.3304481506347656,0.9538241803451033
62,100,0.1,100.0,1000.0,2.35,mle,2.26998035183186,0.126998035183186,True,2026-02-03T10:10:45.725697,0.03910064697265625,
62,100,0.1,100.0,1000.0,2.35,ls,1.7853128102024698,0.18051364477540122,True,2026-02-03T10:10:45.725704,0.3256797790527344,0.9332161123946064
63,100,0.1,100.0,1000.0,2.35,mle,2.3382938091405343,0.13382938091405344,True,2026-02-03T10:10:45.726108,0.03886222839355469,
63,100,0.1,100.0,1000.0,2.35,ls,2.216380349186186,0.10540039178876956,True,2026-02-03T10:10:45.726127,0.32520294189453125,0.9844162249163577
64,100,0.1,100.0,1000.0,2.35,mle,2.235669073820979,0.12356690738209788,True,2026-02-03T10:10:45.726541,0.04076957702636719,
64,100,0.1,100.0,1000.0,2.35,ls,1.7602327923285392,0.13374457212550026,True,2026-02-03T10:10:45.726549,0.3304481506347656,0.9506080563627413
65,100,0.1,100.0,1000.0,2.35,mle,2.3954874652077294,0.13954874652077293,True,2026-02-03T10:10:45.727048,0.0400543212890625,
65,100,0.1,100.0,1000.0,2.35,ls,2.0790130072227897,0.11848965871089306,True,2026-02-03T10:10:45.727055,0.4172325134277344,0.9777679093954783
66,100,0.1,100.0,1000.0,2.35,mle,2.4619396962509494,0.14619396962509495,True,2026-02-03T10:10:45.727508,0.03933906555175781,
66,100,0.1,100.0,1000.0,2.35,ls,2.125882680926626,0.13097217412208603,True,2026-02-03T10:10:45.727515,0.3705024719238281,0.9813754966525676
67,100,0.1,100.0,1000.0,2.35,mle,2.4597845157080593,0.14597845157080594,True,2026-02-03T10:10:45.727936,0.03981590270996094,
67,100,0.1,100.0,1000.0,2.35,ls,2.277876995980211,0.0614288907159102,True,2026-02-03T10:10:45.727944,0.3390312194824219,0.9956554466704051
68,100,0.1,100.0,1000.0,2.35,mle,2.5125679886560937,0.15125679886560936,True,2026-02-03T10:10:45.728359,0.040531158447265625,
68,100,0.1,100.0,1000.0,2.35,ls,2.292788744671222,0.16559865441285898,True,2026-02-03T10:10:45.728376,0.3345012664794922,0.9696504687984553
69,100,0.1,100.0,1000.0,2.35,mle,2.2401162621015884,0.12401162621015885,True,2026-02-03T10:10:45.728912,0.03981590270996094,
69,100,0.1,100.0,1000.0,2.35,ls,1.8988787934262077,0.14405098069075556,True,2026-02-03T10:10:45.728924,0.45108795166015625,0.9507564084175941
70,100,0.1,100.0,1000.0,2.35,mle,2.1251447525963973,0.11251447525963973,True,2026-02-03T10:10:45.729525,0.06270408630371094,
70,100,0.1,100.0,1000.0,2.35,ls,1.7109854304370766,0.09872307256143689,True,2026-02-03T10:10:45.729534,0.47779083251953125,0.9709085388865208
71,100,0.1,100.0,1000.0,2.35,mle,2.4565763021672855,0.14565763021672856,True,2026-02-03T10:10:45.729973,0.04482269287109375,
71,100,0.1,100.0,1000.0,2.35,ls,1.9172668656191052,0.15673346013229839,True,2026-02-03T10:10:45.729981,0.3476142883300781,0.9492507925117323
72,100,0.1,100.0,1000.0,2.35,mle,2.4012616683302856,0.14012616683302856,True,2026-02-03T10:10:45.730398,0.04029273986816406,
72,100,0.1,100.0,1000.0,2.35,ls,2.1796618406962525,0.1276807226471747,True,2026-02-03T10:10:45.730405,0.3345012664794922,0.9765435609153142
73,100,0.1,100.0,1000.0,2.35,mle,2.5142419044387063,0.15142419044387062,True,2026-02-03T10:10:45.730813,0.0400543212890625,
73,100,0.1,100.0,1000.0,2.35,ls,1.9646167132443544,0.20092705942691536,True,2026-02-03T10:10:45.730919,0.32639503479003906,0.9317769412580696
74,100,0.1,100.0,1000.0,2.35,mle,2.239455718433573,0.1239455718433573,True,2026-02-03T10:10:45.731419,0.047206878662109375,
74,100,0.1,100.0,1000.0,2.35,ls,1.983692914023467,0.18217287025616874,True,2026-02-03T10:10:45.731431,0.3914833068847656,0.9442550083141843
75,100,0.1,100.0,1000.0,2.35,mle,2.476568112196869,0.1476568112196869,True,2026-02-03T10:10:45.731867,0.0438690185546875,
75,100,0.1,100.0,1000.0,2.35,ls,2.4137186818811927,0.239765673427514,True,2026-02-03T10:10:45.731875,0.34308433532714844,0.9441050854321144
76,100,0.1,100.0,1000.0,2.35,mle,2.4392345571886223,0.14392345571886223,True,2026-02-03T10:10:45.732347,0.0400543212890625,
76,100,0.1,100.0,1000.0,2.35,ls,1.9235334906478256,0.14302733357553435,True,2026-02-03T10:10:45.732355,0.3921985626220703,0.9627397698940923
77,100,0.1,100.0,1000.0,2.35,mle,2.1930238302054716,0.11930238302054716,True,2026-02-03T10:10:45.732762,0.03933906555175781,
77,100,0.1,100.0,1000.0,2.35,ls,1.9151447940968158,0.11655051355780363,True,2026-02-03T10:10:45.732770,0.32639503479003906,0.9712237347145334
78,100,0.1,100.0,1000.0,2.35,mle,2.4385822729965176,0.14385822729965175,True,2026-02-03T10:10:45.733175,0.039577484130859375,
78,100,0.1,100.0,1000.0,2.35,ls,2.104890182681168,0.13388066210022437,True,2026-02-03T10:10:45.733192,0.3254413604736328,0.9686502697283389
79,100,0.1,100.0,1000.0,2.35,mle,2.2641238974189997,0.12641238974189997,True,2026-02-03T10:10:45.733606,0.040531158447265625,
79,100,0.1,100.0,1000.0,2.35,ls,1.8387617934500098,0.08806070612491729,True,2026-02-03T10:10:45.733614,0.3304481506347656,0.9841986501108695
80,100,0.1,100.0,1000.0,2.35,mle,2.2713935669751453,0.12713935669751453,True,2026-02-03T10:10:45.734018,0.03933906555175781,
80,100,0.1,100.0,1000.0,2.35,ls,1.9771204628237056,0.10099279560103286,True,2026-02-03T10:10:45.734025,0.3249645233154297,0.9820629145321533
81,100,0.1,100.0,1000.0,2.35,mle,2.625164615497123,0.16251646154971228,True,2026-02-03T10:10:45.734429,0.04029273986816406,
81,100,0.1,100.0,1000.0,2.35,ls,2.4238814510306375,0.19067786765666947,True,2026-02-03T10:10:45.734436,0.324249267578125,0.9641989529273503
82,100,0.1,100.0,1000.0,2.35,mle,2.2367912685136293,0.12367912685136292,True,2026-02-03T10:10:45.734844,0.03933906555175781,
82,100,0.1,100.0,1000.0,2.35,ls,2.1103961202164454,0.09833176494015824,True,2026-02-03T10:10:45.734852,0.32830238342285156,0.9829285022700098
83,100,0.1,100.0,1000.0,2.35,mle,2.2941535908059105,0.12941535908059104,True,2026-02-03T10:10:45.735374,0.052928924560546875,
83,100,0.1,100.0,1000.0,2.35,ls,1.924564783136633,0.1447691349033198,True,2026-02-03T10:10:45.735392,0.3764629364013672,0.9619008541146716
84,100,0.1,100.0,1000.0,2.35,mle,2.2481388431539004,0.12481388431539005,True,2026-02-03T10:10:45.735820,0.04291534423828125,
84,100,0.1,100.0,1000.0,2.35,ls,1.9293232508974105,0.11767287664687123,True,2026-02-03T10:10:45.735827,0.33926963806152344,0.9676046121594322
85,100,0.1,100.0,1000.0,2.35,mle,2.1732281637171766,0.11732281637171767,True,2026-02-03T10:10:45.736241,0.03981590270996094,
85,100,0.1,100.0,1000.0,2.35,ls,1.8697181524247142,0.16602744214137635,True,2026-02-03T10:10:45.736248,0.3337860107421875,0.9406622380004264
86,100,0.1,100.0,1000.0,2.35,mle,2.430955246735905,0.1430955246735905,True,2026-02-03T10:10:45.736656,0.03886222839355469,
86,100,0.1,100.0,1000.0,2.35,ls,2.3822837512152404,0.1730659462466975,True,2026-02-03T10:10:45.736664,0.32806396484375,0.9742904361494671
87,100,0.1,100.0,1000.0,2.35,mle,2.242173982221885,0.1242173982221885,True,2026-02-03T10:10:45.737107,0.03886222839355469,
87,100,0.1,100.0,1000.0,2.35,ls,2.084978863365042,0.14763803506616105,True,2026-02-03T10:10:45.737117,0.3647804260253906,0.9568215871865766
88,100,0.1,100.0,1000.0,2.35,mle,2.4886915728664785,0.14886915728664785,True,2026-02-03T10:10:45.737528,0.040531158447265625,
88,100,0.1,100.0,1000.0,2.35,ls,2.292039112603531,0.18771022058319678,True,2026-02-03T10:10:45.737543,0.3294944763183594,0.9551560201636065
89,100,0.1,100.0,1000.0,2.35,mle,2.346017802203198,0.1346017802203198,True,2026-02-03T10:10:45.737956,0.03981590270996094,
89,100,0.1,100.0,1000.0,2.35,ls,1.657594568125265,0.1223844342598658,True,2026-02-03T10:10:45.737964,0.32973289489746094,0.963243849259465
90,100,0.1,100.0,1000.0,2.35,mle,2.658677396691184,0.16586773966911839,True,2026-02-03T10:10:45.738368,0.03814697265625,
90,100,0.1,100.0,1000.0,2.35,ls,2.3822487964037817,0.13868781900092114,True,2026-02-03T10:10:45.738376,0.32591819763183594,0.9800698447455976
91,100,0.1,100.0,1000.0,2.35,mle,2.370578233544708,0.1370578233544708,True,2026-02-03T10:10:45.738781,0.038623809814453125,
91,100,0.1,100.0,1000.0,2.35,ls,1.7133228377616583,0.1846160747778091,True,2026-02-03T10:10:45.738788,0.3261566162109375,0.9150084570993231
92,100,0.1,100.0,1000.0,2.35,mle,2.1950120763909524,0.11950120763909525,True,2026-02-03T10:10:45.739266,0.039577484130859375,
92,100,0.1,100.0,1000.0,2.35,ls,1.7765576415097082,0.06885111567433605,True,2026-02-03T10:10:45.739273,0.3981590270996094,0.9895955498988058
93,100,0.1,100.0,1000.0,2.35,mle,2.327448223859507,0.1327448223859507,True,2026-02-03T10:10:45.739726,0.03910064697265625,
93,100,0.1,100.0,1000.0,2.35,ls,2.0731896229362214,0.1023717660713411,True,2026-02-03T10:10:45.739741,0.3724098205566406,0.9832185135730332
