iteration,N,M_min,M_max,M_ratio,alpha_true,fit_method,alpha_fit,alpha_uncertainty,convergence_status,timestamp,runtime_ms,r_squared
93,500,0.1,100.0,1000.0,2.35,mle,2.2757756165039895,0.05705442005079246,True,2026-02-03T10:10:45.806410,0.048160552978515625,
93,500,0.1,100.0,1000.0,2.35,ls,2.1848204062278023,0.07141115483060191,True,2026-02-03T10:10:45.806427,0.36072731018066406,0.9904767014484008
94,500,0.1,100.0,1000.0,2.35,mle,2.381239894767476,0.06177092595869464,True,2026-02-03T10:10:45.806964,0.04887580871582031,
94,500,0.1,100.0,1000.0,2.35,ls,2.288971125764376,0.09631679439563152,True,2026-02-03T10:10:45.806973,0.42629241943359375,0.9826019319526353
95,500,0.1,100.0,1000.0,2.35,mle,2.4075098471607728,0.06294575394503654,True,2026-02-03T10:10:45.807515,0.049591064453125,
95,500,0.1,100.0,1000.0,2.35,ls,2.095941470259846,0.0783685125122478,True,2026-02-03T10:10:45.807524,0.4296302795410156,0.9875738385491389
96,500,0.1,100.0,1000.0,2.35,mle,2.3830172419466553,0.061850411340939895,True,2026-02-03T10:10:45.808003,0.049114227294921875,
96,500,0.1,100.0,1000.0,2.35,ls,2.202417441109576,0.11161359148314574,True,2026-02-03T10:10:45.808011,0.3695487976074219,0.9725255753112415
97,500,0.1,100.0,1000.0,2.35,mle,2.3122373234300317,0.058685037156038566,True,2026-02-03T10:10:45.808549,0.0476837158203125,
97,500,0.1,100.0,1000.0,2.35,ls,2.2111546718478965,0.06906057851536943,True,2026-02-03T10:10:45.808557,0.43201446533203125,0.9893835444325193
98,500,0.1,100.0,1000.0,2.35,mle,2.3490164599146555,0.06032985014270579,True,2026-02-03T10:10:45.809020,0.04744529724121094,
98,500,0.1,100.0,1000.0,2.35,ls,2.1116349577194646,0.09109462035491941,True,2026-02-03T10:10:45.809036,0.3578662872314453,0.9799395918916534
99,500,0.1,100.0,1000.0,2.35,mle,2.3309257674471464,0.05952080978035792,True,2026-02-03T10:10:45.809510,0.04863739013671875,
99,500,0.1,100.0,1000.0,2.35,ls,2.0679269307768258,0.14162316885092055,True,2026-02-03T10:10:45.809518,0.3635883331298828,0.9551985676049207
